tweet_id	text	misogyny	category
7402	مستخدم@ مجرد دمية وبعدين يرمونك أنتي والقات اللي طافح مع أسنانك🤑	misogyny	discredit
7403	مستخدم@ انتى هتغلطى فى الإسلام و المسلمين هطلع ميتين أهلك يا بنت الوسخة ، روحى يا شاذة يا وسخة شوفى حد تلوطى معاها و تعملى احلى سحاق معاها	misogyny	discredit
7404	مستخدم@ والله كنت مفكرك بتفهمي انت وين؟ و نحن وين ؟ ما فيكي بدك تلعبي بسوريا لو شو ما صار ! على فكرة انت وحدة منن	misogyny	discredit
7405	مستخدم@ ديما انتي نذله خلقه يعني من الله لو داخله معاهد تعليم كيف تصبحين نذله �	misogyny	discredit
7406	مستخدم@ فرجينا وين حتكوني بكرا بمعركة الخندق 2 ��	none	none
7407	مستخدم@ يا ريت تخرسي � #ديما_الشرشوحة	misogyny	discredit
7408	مستخدم@ مستخدم@ انت من هيدي الامة...سخيفة !!!	misogyny	discredit
7409	مستخدم@ انتي خايفة ���	none	none
7410	مستخدم@ #ديما_الواطيه والشرشوحة والتافهة وأم الشوو اوف واللي بتحب تنسب وتتبهدل ديما المصلحجية الكذابة اللي همها… https://t.co/hlCuCdAT2L	misogyny	discredit
7411	مستخدم@ قال لن يسقط العهد مش الحكومة يا هبلة!	misogyny	discredit
7412	بجد عقليات البنات دى قد النمله	misogyny	discredit
7413	نانسي السبع عم تحرف المشهد وتستغلو لتناشد الناس ينزلو ع رياض الصلح يدافعو عن المتظاهرين من مناصري حزب الله وقالت نز… https://t.co/DbA1ajij1v	none	none
7414	مستخدم@ لعنة الله عليج وعلى المرتزقة إلي معاج يا واطيه شكمان مخروق	misogyny	damning
7415	مستخدم@ مستخدم@ مستخدم@ يبدو انك بتحللي سياسة منيح ���	none	none
7416	مستخدم@ قصدك قناة صهيونية	none	none
7417	مستخدم@ هذا يلي طلع معك يخطب الخطاب من الحمام المهم شو حكي هذا المهم انت شو المهم عندك يا بنت فواز الريالات… https://t.co/Ug2wzC5vkA	none	none
7418	مستخدم@ ليش ما بتقنعي يا ست ديما؟ نحن لا نسقط، و لن نسقط تعرفون ذلك و تكابرون ، راهنتم علينا في كل المراحل و نحن أقوى و أقوى و الحمد لله،	none	none
7419	فهمت كل انواع عقليات البنات إلا اللي تطبخ لحبيبها يعني فوق انه ماراح يتزوجك مشغلك خدامه🤣😂	misogyny	dominance
7420	مستخدم@ الفتنة بدات مع كلن يعني كلن والساحة مش ملك بيت بي اللي قاعدين فيها نانسي السبع تزايد حتى يطلعلها بونس… https://t.co/r8VH1hQTKn	none	none
7421	مستخدم@ دي صورتك بس من الواضح إنك مالحقتيش تحطي مكياجك https://t.co/rUgxDMeDTP	none	none
7422	مستخدم@ عنجد انك تافه هيدا لهمك ..!	misogyny	discredit
7423	مستخدم@ اصلا ياغشيمة مش قايل شي غلط. تاني شي تأكدتي بنفسك؟؟ هاهاها من وين من google??? يإلعلك عا هالخبرية.	misogyny	discredit
7424	مستخدم@ مستخدم@ بس كيف بلتفظ تنمر���	none	none
7425	مستخدم@ أستاذة ليليان أنت من القلاءيل أصحاب المبادئ والقيم	none	none
7426	"RT مستخدم@: مراسلة OTV مش لإلك مهنة الاعلام ابدا! ما حدا خبرك انه افضل تشتغلي مرافقة للزعيم! من فصيلة ""اذا لم تستح فقل ما شئت"" https://…"	misogyny	dominance
7427	مستخدم@ Hahahaha Hahahaha Hahahaha موتنيني من الضحك	none	none
7428	مستخدم@ طيب كرمال مصداقيتك وبحلفك بروح وسام الحسن السيّد هيك قال ؟	none	none
7429	مستخدم@ ما في احقر منك يا عميلة 	misogyny	discredit
7430	مستخدم@ فرحانه انها مسكت إيدك ؟ أهى شمت ريحتك وقالت معفنه	misogyny	stereotyping & objectification
7431	مستخدم@ يعنني حقوقية ومتضامنة مع لجين وكذا واحط صورتها واسوي حركات واثارة جدل والحقيقة انك خجلانة من شكلك واسنانك تقولين واحد بالحمام وعنده امساك 🤦🏻‍♂️ ههههههههههههههههههههههههههههههههههههههههههههههههههههههههه	misogyny	discredit
7432	مستخدم@ نصرالله تاج راسنا والشمس طالعة رالناس قاشعة مين هو الفاسد مش ناطر وحدة فاسدة ومرتزقة مثلك تنعتوا بالفساد وحدة غبية روحي انضبي	misogyny	discredit
7433	نساء #لبنان قلب ثورته مستخدم@ مستخدم@ مستخدم@	none	none
7434	مستخدم@ انشاءالله تكون الخيرية غلط و الا جبران باسيل سيتحمل كل نقطة دم تهرق على عاتقه، و من هو جبران باسيل ،وزير… https://t.co/BhTzGwNU9L	none	none
7435	مستخدم@ مستخدم@ مستخدم@ حرام تشوه صورتيك احلا ديما	none	none
7436	مستخدم@ مقهورة مقهو رة مقهورة طعمرك ما ابشعك	misogyny	stereotyping & objectification
7437	مستخدم@ طب كلي خرا خلص	misogyny	discredit
7438	مستخدم@ تاج راسك يا شرشوحة	misogyny	discredit
7439	مستخدم@ والله أنا متابع لكى من زمان وأعرف توجهك السياسى ولكن لاأجد غضاضه فى ذلك - ربنا يوفقك دائما	none	none
7440	مستخدم@ مستخدم@ عنجد المفروض نقاطع هالحشرة وما عاد بقى حدا يرد عليها لانو الرد عم يعطيها قيمة وعم تحقق مب… https://t.co/v4gu6h9ShA	misogyny	discredit
7441	مستخدم@ ألله يحميكي ويكون معك	none	none
7442	مستخدم@ والله مع الايام تثبت مقولة الحرمه ناقصه عقل	misogyny	dominance
7443	RT مستخدم@: يؤبرني الله ما احلاكي⁦❤️⁩� #كلنا_ديما_صادق مستخدم@ https://t.co/jlbYBCovdI	none	none
7444	مستخدم@ مستخدم@ مستخدم@ ما في غيرك واطية. ليش التهجم عالناس هيك؟	misogyny	discredit
7445	مستخدم@ انشالله بيقبرك الله يلعنك وحدة ساقطة	misogyny	damning
7446	مستخدم@ الله يسمع منك ويقبرك يا رب��	misogyny	damning
7447	مستخدم@ انتى مكنتيش بتستحمى ولا ايه الست دى بتقولك ريحتك وحشه وراعيه معيز ياشوكمان ؟؟؟؟؟ صحيح اخبار التطور الاقتصادى والعلمى والادبى والتعليمى ايه فاليمن بعد ما عملتى كل دا	misogyny	discredit
7448	مستخدم@ انت حثالة من بلادي �	misogyny	discredit
7449	مستخدم@ ملعونه انتي على دماء اليمنيين وصلتي الي حيث انتي قبحك الله يابسوس هاذا الزمان	misogyny	damning
7450	مستخدم@ ولا عليش يابنت اليمن هم الى زوال وانتي الباقيه مادمتي مع الحق	none	none
7451	مستخدم@ والقوات شو�كأن نزلتي معون بالإنتخابات�	none	none
7452	مستخدم@ النظال بجسارة لم يغير شي للأحسن سوى وضعك الاجتماعي والمادي والتعليمي واسنانك وبشرتك وملابسك .....الخ فعلا معك حق تحتفلي ،،، احتفلي يا حمالات الحطب ،، احتفلي،،، جهنم وبئس المصير	misogyny	discredit
7453	مستخدم@ مستخدم@ ما اغلظك و ما اسمجك و ما اتفه سخافاتك	misogyny	discredit
7454	مستخدم@ رائعة يا ديما وشجاعة حماك الله	none	none
7455	مستخدم@ سقط قناعك أيتها المعتوهه وستظهرين عما قليل بوجهك الحقيقي بدون حجاب وتصنع . المبادئ التي تعتنق لأجل مصالح تنتهي بانتهاء المصالح.	misogyny	discredit
7456	مستخدم@ عندي ناسي كلهم يبحثون عنك ياعاهره لقتلك	misogyny	threat of violence
7457	مستخدم@ عجوز ابليس قامت تعوي وتفتري على الحي والميت روحي ارقصي عند خليفتك يا عنز ام ريحة معفنه	misogyny	stereotyping & objectification
7458	مستخدم@ منحبك نوال	none	none
7459	مستخدم@ الثوره مموله من ايران للسيطره على لبنان لقمع الاحرار المقاومين .ويجب على الاحرار مقاومتها ..لبيك يا لبنان لبيك يا لبنان..	none	none
7460	مستخدم@ خليكي في ميليشياتك متدخليش في اللي مالكيش فيه	none	none
7461	 _فاسدة مستخدم@ #الإعلام_الفاسد	misogyny	discredit
7462	مستخدم@ كفى استفزاز #لبنان_ينتفض	none	none
7463	مستخدم@ جبران باسيل لبنان هو نفسه عاطف نجيب سوريا	none	none
7464	مستخدم@ يا عاهرة صار وقتك	misogyny	discredit
7465	مستخدم@ مستخدم@ يلعن هالخلفة يا حجة https://t.co/5rz39OBSxa	misogyny	discredit
7466	مستخدم@ مستخدم@ انا كل يوم انصدم من عقليات البنات، تعالي نروح نشوف لنا كوكب ثاني نعيش فيه 🤦🏻‍♀️	misogyny	dominance
7467	مستخدم@ مستخدم@ مستخدم@ انت تكلم حرمه ياخي الحرمه ناقصه عقل ودين تجاهلها بكرا تحدها الدنيا وتعرف قدرها	misogyny	dominance
7468	مستخدم@ وحياة ربي انك وحدة منافقة	misogyny	discredit
7469	مستخدم@ يا لك ِمـِن يمنية رائعة.. فخورون نعم 👍 ✌	none	none
7470	مستخدم@ ضبي لسانك يا فلتانةً https://t.co/iBKdwmdyw9	misogyny	discredit
7471	مستخدم@ كنتي قاتلة بحالك تتصيري منّن ...لي عم نغنّيلن كاّن يعني كلّن. ما حلنا ننسى	none	none
7472	مستخدم@ ليش شو صرار معك مين ووين ؟	none	none
7473	مستخدم@ مستخدم@ وإنت يا مصروعه فين ولك انضبي لا معروفي بنت ولا معروفي صبي ولك ما عندك اهل يضبوكى شكلك كلك على بعضك غلط	misogyny	stereotyping & objectification
7474	مستخدم@ ان شاءلله تزوري القبر وتريحينا من وجهك وكلامك وافكار المريضه لو كنتي ليبيه كنت تحشمت منك	misogyny	damning
7475	مستخدم@ مشبعتيش تحريض ياتربيه وسخه روحي يابت جاهدي معاهم جهاد النكاح يااوسخ من أنجبت اليمن	misogyny	discredit
